family,dataset,src_ip,dst_ip,dst_port,proto,binary_label,unknown_family,model,prediction,score
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,321,tcp,1,cobalt_strike,logistic_regression,1,0.99739892427594
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,322,tcp,1,cobalt_strike,logistic_regression,1,0.9973991322728999
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,323,tcp,1,cobalt_strike,logistic_regression,1,0.9973997962461206
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,324,tcp,1,cobalt_strike,logistic_regression,1,0.9974001672778449
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,325,tcp,1,cobalt_strike,logistic_regression,1,0.997399440822146
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,326,tcp,1,cobalt_strike,logistic_regression,1,0.997399642572006
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,327,tcp,1,cobalt_strike,logistic_regression,1,0.997400132785777
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,328,tcp,1,cobalt_strike,logistic_regression,1,0.9974003341674629
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,329,tcp,1,cobalt_strike,logistic_regression,1,0.997399867272952
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,330,tcp,1,cobalt_strike,logistic_regression,1,0.9973999123200943
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,331,tcp,1,cobalt_strike,logistic_regression,1,0.997400707790162
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,332,tcp,1,cobalt_strike,logistic_regression,1,0.9974006292563327
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,333,tcp,1,cobalt_strike,logistic_regression,1,0.9974001508783349
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,334,tcp,1,cobalt_strike,logistic_regression,1,0.9974003107036792
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,335,tcp,1,cobalt_strike,logistic_regression,1,0.9974010064644372
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,336,tcp,1,cobalt_strike,logistic_regression,1,0.9974004239396208
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,337,tcp,1,cobalt_strike,logistic_regression,1,0.9974013465962074
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,338,tcp,1,cobalt_strike,logistic_regression,1,0.9974010316870517
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,339,tcp,1,cobalt_strike,logistic_regression,1,0.9974003686914471
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,340,tcp,1,cobalt_strike,logistic_regression,1,0.9974009862395394
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,341,tcp,1,cobalt_strike,logistic_regression,1,0.997401518426219
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,342,tcp,1,cobalt_strike,logistic_regression,1,0.9974010370074882
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,343,tcp,1,cobalt_strike,logistic_regression,1,0.9974005748818205
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,344,tcp,1,cobalt_strike,logistic_regression,1,0.997400522256998
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,345,tcp,1,cobalt_strike,logistic_regression,1,0.9974013451630656
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,346,tcp,1,cobalt_strike,logistic_regression,1,0.9974014999715418
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,347,tcp,1,cobalt_strike,logistic_regression,1,0.9974009579323141
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,348,tcp,1,cobalt_strike,logistic_regression,1,0.9974006846616795
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,349,tcp,1,cobalt_strike,logistic_regression,1,0.9974012472357122
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,350,tcp,1,cobalt_strike,logistic_regression,1,0.9974017930748338
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,351,tcp,1,cobalt_strike,logistic_regression,1,0.9974011937334945
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,352,tcp,1,cobalt_strike,logistic_regression,1,0.9974015478054007
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,353,tcp,1,cobalt_strike,logistic_regression,1,0.9974011220053965
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,354,tcp,1,cobalt_strike,logistic_regression,1,0.9974004118529638
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,355,tcp,1,cobalt_strike,logistic_regression,1,0.9974009145236604
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,356,tcp,1,cobalt_strike,logistic_regression,1,0.9974013610065549
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,357,tcp,1,cobalt_strike,logistic_regression,1,0.9974008673239182
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,358,tcp,1,cobalt_strike,logistic_regression,1,0.9974008843269995
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,359,tcp,1,cobalt_strike,logistic_regression,1,0.9974009310678258
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,360,tcp,1,cobalt_strike,logistic_regression,1,0.9973991617677909
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,361,tcp,1,cobalt_strike,logistic_regression,1,0.997399494005814
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,362,tcp,1,cobalt_strike,logistic_regression,1,0.9973994459642614
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,363,tcp,1,cobalt_strike,logistic_regression,1,0.9973996834674828
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,364,tcp,1,cobalt_strike,logistic_regression,1,0.9973997495049692
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,365,tcp,1,cobalt_strike,logistic_regression,1,0.9974000960488759
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,366,tcp,1,cobalt_strike,logistic_regression,1,0.9974000164201364
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,367,tcp,1,cobalt_strike,logistic_regression,1,0.997400460859855
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,368,tcp,1,cobalt_strike,logistic_regression,1,0.9974006298083464
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,369,tcp,1,cobalt_strike,logistic_regression,1,0.997400614349612
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,370,tcp,1,cobalt_strike,logistic_regression,1,0.9974010324089791
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,371,tcp,1,cobalt_strike,logistic_regression,1,0.9974009763359223
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,372,tcp,1,cobalt_strike,logistic_regression,1,0.9974012102610609
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,373,tcp,1,cobalt_strike,logistic_regression,1,0.9974013495738177
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,374,tcp,1,cobalt_strike,logistic_regression,1,0.9974017435874623
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,375,tcp,1,cobalt_strike,logistic_regression,1,0.9974017142025512
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,376,tcp,1,cobalt_strike,logistic_regression,1,0.9974017211377605
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,377,tcp,1,cobalt_strike,logistic_regression,1,0.9974023235922678
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,378,tcp,1,cobalt_strike,logistic_regression,1,0.9974020875446716
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,379,tcp,1,cobalt_strike,logistic_regression,1,0.997402340088887
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,380,tcp,1,cobalt_strike,logistic_regression,1,0.9974023581762925
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,381,tcp,1,cobalt_strike,logistic_regression,1,0.9974028351182659
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,382,tcp,1,cobalt_strike,logistic_regression,1,0.9974024573199657
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,383,tcp,1,cobalt_strike,logistic_regression,1,0.9974029126294712
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,384,tcp,1,cobalt_strike,logistic_regression,1,0.9974030509736791
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,385,tcp,1,cobalt_strike,logistic_regression,1,0.9974035056063177
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,386,tcp,1,cobalt_strike,logistic_regression,1,0.9974031430901007
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,387,tcp,1,cobalt_strike,logistic_regression,1,0.9974035207276367
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,388,tcp,1,cobalt_strike,logistic_regression,1,0.9974036164878728
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,389,tcp,1,cobalt_strike,logistic_regression,1,0.9974040612469588
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,390,tcp,1,cobalt_strike,logistic_regression,1,0.9974037365974182
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,391,tcp,1,cobalt_strike,logistic_regression,1,0.9974038998583347
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,392,tcp,1,cobalt_strike,logistic_regression,1,0.9974041233303463
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,393,tcp,1,cobalt_strike,logistic_regression,1,0.9974040818571859
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,394,tcp,1,cobalt_strike,logistic_regression,1,0.9974047508128309
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,395,tcp,1,cobalt_strike,logistic_regression,1,0.9974041642429861
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,396,tcp,1,cobalt_strike,logistic_regression,1,0.9974042216602329
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,397,tcp,1,cobalt_strike,logistic_regression,1,0.9974045263455198
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,398,tcp,1,cobalt_strike,logistic_regression,1,0.9974050341318008
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,399,tcp,1,cobalt_strike,logistic_regression,1,0.9974045399645948
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,400,tcp,1,cobalt_strike,logistic_regression,1,0.9974047334920979
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,401,tcp,1,cobalt_strike,logistic_regression,1,0.9973937354676515
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,402,tcp,1,cobalt_strike,logistic_regression,1,0.997393979890798
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,403,tcp,1,cobalt_strike,logistic_regression,1,0.9973943467934208
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,404,tcp,1,cobalt_strike,logistic_regression,1,0.9973942930552392
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,405,tcp,1,cobalt_strike,logistic_regression,1,0.9973943938089067
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,406,tcp,1,cobalt_strike,logistic_regression,1,0.99739458159593
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,407,tcp,1,cobalt_strike,logistic_regression,1,0.9973949143947304
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,408,tcp,1,cobalt_strike,logistic_regression,1,0.9973950354425508
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,409,tcp,1,cobalt_strike,logistic_regression,1,0.997394844948289
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,410,tcp,1,cobalt_strike,logistic_regression,1,0.9973952163686444
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,411,tcp,1,cobalt_strike,logistic_regression,1,0.997395455691099
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,412,tcp,1,cobalt_strike,logistic_regression,1,0.9973955361048392
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,413,tcp,1,cobalt_strike,logistic_regression,1,0.9973955926984007
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,414,tcp,1,cobalt_strike,logistic_regression,1,0.9973956683619493
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,415,tcp,1,cobalt_strike,logistic_regression,1,0.9973959089341827
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,416,tcp,1,cobalt_strike,logistic_regression,1,0.9973961029024552
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,417,tcp,1,cobalt_strike,logistic_regression,1,0.9973961970849972
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,418,tcp,1,cobalt_strike,logistic_regression,1,0.9973961870757861
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,419,tcp,1,cobalt_strike,logistic_regression,1,0.9973963452541021
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,420,tcp,1,cobalt_strike,logistic_regression,1,0.9973964045546281
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,421,tcp,1,cobalt_strike,logistic_regression,1,0.9973964550292236
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,422,tcp,1,cobalt_strike,logistic_regression,1,0.9973966755992199
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,423,tcp,1,cobalt_strike,logistic_regression,1,0.9973966309700106
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,424,tcp,1,cobalt_strike,logistic_regression,1,0.9973967822918886
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,425,tcp,1,cobalt_strike,logistic_regression,1,0.9973971545817577
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,426,tcp,1,cobalt_strike,logistic_regression,1,0.9973968326272016
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,427,tcp,1,cobalt_strike,logistic_regression,1,0.9973972758870456
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,428,tcp,1,cobalt_strike,logistic_regression,1,0.9973970223142137
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,429,tcp,1,cobalt_strike,logistic_regression,1,0.9973973514182155
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,430,tcp,1,cobalt_strike,logistic_regression,1,0.9973970430861758
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,431,tcp,1,cobalt_strike,logistic_regression,1,0.9973974550327135
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,432,tcp,1,cobalt_strike,logistic_regression,1,0.9973977289886784
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,433,tcp,1,cobalt_strike,logistic_regression,1,0.9973982115976793
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,434,tcp,1,cobalt_strike,logistic_regression,1,0.9973978115149952
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,435,tcp,1,cobalt_strike,logistic_regression,1,0.9973984104327036
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,436,tcp,1,cobalt_strike,logistic_regression,1,0.9973982208056896
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,437,tcp,1,cobalt_strike,logistic_regression,1,0.9973982641243044
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,438,tcp,1,cobalt_strike,logistic_regression,1,0.9973980081452853
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,439,tcp,1,cobalt_strike,logistic_regression,1,0.9973984487562986
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,440,tcp,1,cobalt_strike,logistic_regression,1,0.9973984958192113
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,441,tcp,1,cobalt_strike,logistic_regression,1,0.9973980219731265
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,442,tcp,1,cobalt_strike,logistic_regression,1,0.997398694497916
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,443,tcp,1,cobalt_strike,logistic_regression,1,0.9999737118254461
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,444,tcp,1,cobalt_strike,logistic_regression,1,0.9973996965356754
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,445,tcp,1,cobalt_strike,logistic_regression,1,0.9973998369348316
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,446,tcp,1,cobalt_strike,logistic_regression,1,0.9973999531471279
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,447,tcp,1,cobalt_strike,logistic_regression,1,0.9974004524373087
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,448,tcp,1,cobalt_strike,logistic_regression,1,0.9974008017469885
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,449,tcp,1,cobalt_strike,logistic_regression,1,0.997400895563625
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,450,tcp,1,cobalt_strike,logistic_regression,1,0.9974010144742071
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,451,tcp,1,cobalt_strike,logistic_regression,1,0.9974013899594866
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,452,tcp,1,cobalt_strike,logistic_regression,1,0.9974016828023011
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,453,tcp,1,cobalt_strike,logistic_regression,1,0.997401748353852
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,454,tcp,1,cobalt_strike,logistic_regression,1,0.9974016926388809
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,455,tcp,1,cobalt_strike,logistic_regression,1,0.9974021151692268
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,456,tcp,1,cobalt_strike,logistic_regression,1,0.9974022416104558
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,457,tcp,1,cobalt_strike,logistic_regression,1,0.9974022129613659
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,458,tcp,1,cobalt_strike,logistic_regression,1,0.9974026892782352
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,459,tcp,1,cobalt_strike,logistic_regression,1,0.9974028908708406
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,460,tcp,1,cobalt_strike,logistic_regression,1,0.9974029617071876
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,461,tcp,1,cobalt_strike,logistic_regression,1,0.9974029509034267
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,462,tcp,1,cobalt_strike,logistic_regression,1,0.9974032787527156
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,463,tcp,1,cobalt_strike,logistic_regression,1,0.9974036171591201
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,464,tcp,1,cobalt_strike,logistic_regression,1,0.9974036767843658
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,465,tcp,1,cobalt_strike,logistic_regression,1,0.997403933656727
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,466,tcp,1,cobalt_strike,logistic_regression,1,0.9974039948307417
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,467,tcp,1,cobalt_strike,logistic_regression,1,0.997403887746374
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,468,tcp,1,cobalt_strike,logistic_regression,1,0.9974044196238837
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,469,tcp,1,cobalt_strike,logistic_regression,1,0.9974045116630811
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,470,tcp,1,cobalt_strike,logistic_regression,1,0.9974046142989699
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,471,tcp,1,cobalt_strike,logistic_regression,1,0.9974046233120557
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,472,tcp,1,cobalt_strike,logistic_regression,1,0.997404812308695
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,473,tcp,1,cobalt_strike,logistic_regression,1,0.997405053914467
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,474,tcp,1,cobalt_strike,logistic_regression,1,0.997400120079586
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,475,tcp,1,cobalt_strike,logistic_regression,1,0.9974054908343358
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,476,tcp,1,cobalt_strike,logistic_regression,1,0.9974053687883808
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,477,tcp,1,cobalt_strike,logistic_regression,1,0.9974057978127884
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,478,tcp,1,cobalt_strike,logistic_regression,1,0.9973999258818728
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,479,tcp,1,cobalt_strike,logistic_regression,1,0.9973994669819678
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,480,tcp,1,cobalt_strike,logistic_regression,1,0.9973996325682091
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,481,tcp,1,cobalt_strike,logistic_regression,1,0.9973989953685426
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,482,tcp,1,cobalt_strike,logistic_regression,1,0.9973991328362082
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,483,tcp,1,cobalt_strike,logistic_regression,1,0.9973992830965293
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,484,tcp,1,cobalt_strike,logistic_regression,1,0.9973994467093834
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,485,tcp,1,cobalt_strike,logistic_regression,1,0.9973997567960474
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,486,tcp,1,cobalt_strike,logistic_regression,1,0.9973998920371897
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,487,tcp,1,cobalt_strike,logistic_regression,1,0.9974000315922147
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,488,tcp,1,cobalt_strike,logistic_regression,1,0.9974001830010856
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,489,tcp,1,cobalt_strike,logistic_regression,1,0.9974003259525768
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,490,tcp,1,cobalt_strike,logistic_regression,1,0.997400566028154
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,491,tcp,1,cobalt_strike,logistic_regression,1,0.9974005684634821
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,492,tcp,1,cobalt_strike,logistic_regression,1,0.9974009801684087
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,493,tcp,1,cobalt_strike,logistic_regression,1,0.9974010967033083
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,494,tcp,1,cobalt_strike,logistic_regression,1,0.9974012473549734
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,495,tcp,1,cobalt_strike,logistic_regression,1,0.9974013548335183
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,496,tcp,1,cobalt_strike,logistic_regression,1,0.9974015954016053
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,497,tcp,1,cobalt_strike,logistic_regression,1,0.9974020126033305
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,498,tcp,1,cobalt_strike,logistic_regression,1,0.9974022481258267
cobalt_strike,Cobalt-Strike-cs3_amazon_https,192.168.56.5,192.168.56.4,499,tcp,1,cobalt_strike,logistic_regression,1,0.9974025239491927
